codigo_inep,nome_escola,codigo_ibge,latitude,longitude,tem_rampa,tem_banheiro_pcd,acesso_total
25121669,EMEIF CASSIANO PASCOAL PEREIRA,2504009,-7.2411863,-35.894652,False,False,False
25121677,EMEIF MANOEL FRANCISCO DA MOTTA,2504009,-7.21941474,-35.918397,True,True,False
25121685,EMEF ROBERTO SIMONSEN,2504009,-7.227828722,-35.89130159,False,False,False
25122576,EMEIF PAULO FREIRE,2504009,-7.228728333,-35.9469,False,True,True
25122584,ESCOLA NOVO SABER,2504009,-7.25537612,-35.9066659,True,True,False
25123068,ESCOLA FONTE DO SABER,2504009,-7.25449634,-35.90652447,True,True,False
25123076,INSTITUTO BEM ME QUER,2504009,-7.20356172,-35.90019107,False,False,False
25123254,INSTITUTO EDUCACIONAL DOS BAIXINHOS,2504009,-7.23460652,-35.88925834,True,True,False
25123360,CENTRO EDUCACIONAL EXODO,2504009,-7.24295291,-35.89653522,True,True,False
25123629,ESCOLA MONTE SINAI,2504009,-7.24930034,-35.91173633,False,False,False
25123661,COLEGIO CPEP,2504009,-7.24775284,-35.92671062,False,False,False
25123670,CENTRO EDUCACIONAL INFANTIL E FUNDAMENTAL BETH SHALOM,2504009,-7.23328554,-35.89051345,True,True,True
25123734,SERVICO SOCIAL DO COMERCIO - SESC CENTRO,2504009,-7.21711139,-35.87709566,True,True,False
25123750,INSTITUTO EDUCACIONAL INFANTIL,2504009,-7.22994035,-35.92808124,True,True,False
25123840,INSTITUTO DE EDUCACAO E ASSISTENCIA AOS CEGOS DO NORDESTE,2504009,-7.235272,-35.88444,True,False,False
25123858,INSTITUTO REINO DA ALEGRIA,2504009,-7.235803333,-35.92647667,True,True,False
25123866,ESC ENS FUND SANTA IZABEL,2504009,-7.22237503,-35.91168896,True,True,False
25123904,COLEGIO GERACAO 2000,2504009,-7.21681219,-35.89959736,True,True,False
25123939,MATERNAL PINGO DE MEL,2504009,-7.226782,-35.89301,True,True,True
25123980,EEIEF ODILON PEREIRA DE MELO BABY DISNEY,2504009,-7.23470174,-35.90692501,True,True,False
25124013,CENTRO DE EDUCACAO PROFISSIONAL STENIO LOPES,2504009,-7.218949,-35.89398,True,True,False
25124021,ESCOLA URSINHO CARINHOSO,2504009,-7.24394409,-35.92894283,True,True,False
25124374,INSTITUTO LIRIO DOS VALES,2504009,-7.228976667,-35.908395,True,True,True
25125222,CM ALCIDE CARTAXO LOUREIRO,2504009,-7.25363038,-35.92556776,True,True,True
25125672,COLEGIO ALICE COUTINHO LTDA,2504009,-7.24906133,-35.92192107,True,True,False
25125770,INSTITUTO MUNDO DOS SONHOS,2504009,-7.227591,-35.95033,True,True,False
25125796,POTENCIAL COLEGIO SERV EDUC NIVEL FUNDAMENTAL LTDA,2504009,-7.226338,-35.89596,True,True,False
25125800,INSTITUICAO ADVENTISTA DE EDUCACAO LESTE BRASILEIRA,2504009,-7.22869995,-35.88045719,True,True,True
25125982,INFOGENIUS ESCOLA TECNICA E PROFISSIONALIZANTE LTDA,2504009,-7.2195777,-35.87466432,False,False,False
25126040,NDI COLEGIO E CURSO LTDA ME,2504009,-7.212413,-35.88444,False,False,False
25126075,CENTRO EDUCACIONAL CORDEL ENCANTADO,2504009,-7.21104883,-35.89446401,True,True,False
25126083,ESCOLA LUZ DO SABER,2504009,-7.250484,-35.90463,True,True,False
25126105,EDUCANDARIO JEOVA GIRE,2504009,-7.205402,-35.87496,True,True,False
25126407,COLEGIO FUNDAMENTO E VIDA,2504009,-7.256025,-35.89093,False,False,False
25126547,ESCOLA ARTE DE APRENDER,2504009,-7.25269734,-35.9248159,True,True,False
25126628,INSTITUTO EDUCACIONAL PEQUENO CIENTISTA,2504009,-7.20654455,-35.89382041,True,True,False
25126660,CENTRO EDUCACIONAL ESTRELINHAS DO FUTURO,2504009,-7.21791,-35.8624049,True,True,False
25126733,ESCOLA EMILIA BARBOSA,2504009,-7.23357175,-35.89693477,True,True,False
25126857,INSTITUTO MEN JESUS,2504009,-7.223066,-35.90569,True,True,False
25127020,ODACY DE ANDRADE FREITAS SILVA,2504009,-7.24885328,-35.9030263,True,True,True
25127160,UNIDADE PEDAGOGICA 16 DE JULHO LTDA,2504009,-7.226607813,-35.87234926,True,True,True
25127187,ESCOLA MUNDO MODERNO LTDA-ME,2504009,-7.24114645,-35.92769226,True,True,False
25127241,INSTITUTO EDUCACIONAL PEQUENO PRINCIPE,2504009,-7.23227029,-35.89930442,True,True,False
25127349,ESPACO DE EDUCACAO PINGO DE GENTE,2504009,-7.22279728,-35.86455591,True,True,False
25127411,COLEGIO CRISPIM ALMEIDA,2504009,-7.23401488,-35.90629301,True,True,False
25128051,ESCOLA FACULDADE DA CRIANCA,2504009,-7.23723056,-35.89182687,True,True,False
25128531,EMEIF PROF ERALDO CESAR DE ARAUJO,2504009,-7.265910599,-35.93166028,True,True,False
25128540,CM WALNYZA BORBOREMA CUNHA LIMA,2504009,-7.268436276,-35.92944352,True,True,True
25128990,CENTRO EDUCACIONAL NOVO TEMPO,2504009,-7.21021808,-35.89766881,True,True,False
25129597,INSTITUTO CORACAO DE MARIA,2504009,-7.22382703,-35.90471616,True,True,False
25129732,CM CELIA MARCIA SANTOS CIRNE,2504009,-7.221161001,-35.86935592,True,True,False
25129945,ESCOLA CRIANCA A CAMINHO DO SABER,2504009,-7.27531986,-35.91046798,False,False,False
25130102,CM MARIA DE LOURDES CAVALCANTE,2504009,-7.269125,-35.922115,False,True,True
25130129,ESCOLA FILHOS DO LEAO,2504009,-7.24642216,-35.9171697,True,True,False
25130137,CM MARIA ALVINA DA SILVA,2504009,-7.233004505,-35.93498731,False,True,True
25130145,CM MARINES ALMEIDA DA SILVA,2504009,-7.25350042,-35.90540509,False,True,True
25130170,COLEGIO TEREZA DOS SANTOS SILVA,2504009,-7.186613333,-35.902335,True,True,True
25130250,INSTITUTO DE EDUCACAO CANTINHO DO SABER,2504009,-7.252489496,-35.88616289,False,False,False
25130331,ECIT PROFESSOR BRAULIO MAIA JUNIOR,2504009,-7.238818333,-35.91696333,True,True,False
25130781,COLEGIO ROSANGELA CAVALCANTI,2504009,-7.262022499,-35.93110943,True,True,True
25130986,MAPLE BEAR,2504009,-7.231640381,-35.86900183,False,True,False
25131176,COLEGIO DE ENSINO FUNDAMENTAL ANDRADE LTDA,2504009,-7.21347526,-35.88806847,True,True,False
25131184,COLEGIO DE EDUCACAO INFANTIL QUEIROZ ANDRADE - EIRELI,2504009,-7.21054786,-35.88513818,True,False,True
25131192,COLEGIO AUTENTICO ENSINO MEDIO - LTDA,2504009,-7.21349883,-35.88555739,True,False,True
25131273,POLYANNA DE LOURDES SARAIVA DO NASCIMENTO,2504009,-7.24530165,-35.90645154,True,True,True
25131303,ESCOLA SEMEAR MONTESSORI,2504009,-7.215318333,-35.87720167,False,False,True
25131338,EMEF ESCRITORA LOURDES RAMALHO,2504009,-7.28980728,-35.88342772,True,True,True
25131346,CM VIRGILIA HENRIQUES DE OLIVEIRA CARLOS,2504009,-7.288850611,-35.88452658,True,True,True
25131354,CM FOLCLORISTA LENIRA RITA GOMES,2504009,-7.296268553,-35.87999658,True,True,True
25131370,EMEF ROMULO JOSE DE GOUVEIA,2504009,-7.293690112,-35.87260609,False,True,True
25131400,CM VER ANTONIO LUIZ CABRAL,2504009,-7.294605,-35.87295167,True,True,True
25132628,CM PROFA GITANA MARIA FIGUEIREDO LIRA,2504009,-7.27378849,-35.91698885,False,True,True
25135805,ANAIZA CLAUDIA COSTA DE ALMEIDA,2504009,-7.24381043,-35.92751977,True,True,True
25137409,IFPB - CAMPUS CAMPINA GRANDE,2504009,-7.239935,-35.91678,True,True,True
25141406,CM ISABELE BARBOSA DA SILVA,2504009,-7.222503698,-35.90423905,True,False,True
25141805,EDUCANDARIO ANJINHO DA GUARDA,2504009,-7.204797,-35.89875,False,False,False
25150200,EMEIF ESTUDANTE LEONARDO VITORINO GUIMARAES,2504009,-7.223203333,-35.904285,True,True,True
25158805,ESCOLA EVOLUCAO INFANTIL,2504009,-7.23017478,-35.93022561,True,True,False
25161814,ESCOLA DE ENSINO F ENENEZER,2504009,-7.25096493,-35.91311735,True,True,False
25162810,ESCOLA JESUS DE NAZARE,2504009,-7.24027086,-35.90808984,True,True,True
25170805,CENTRO DE EDUCACAO E FORMACAO INFANTIL,2504009,-7.22157,-35.87196,True,True,True
25180800,UNIDADE ACADEMICA DE EDUCACAO INFANTIL,2504009,-7.216111,-35.91044,False,False,True
25192809,ESCOLA PEQUENO GIGANTE,2504009,-7.241941,-35.86502,False,True,True
25203800,COLEGIO UNIVERSO,2504009,-7.22701261,-35.91759658,False,False,False
25206800,ANA VIRGINIA SARAIVA DO NASCIMENTO,2504009,-7.24472976,-35.90710306,True,False,True
25208802,CM MARIA EMILIA CORDEIRO PEDROSA,2504009,-7.20359496,-35.90577581,True,True,False
25209809,CM PASSINHA AGRA,2504009,-7.20899527,-35.9414348,True,True,False
25213806,COLEGIO E CURSO PETRONIO FIGUEIREDO LTDA,2504009,-7.235465515,-35.89359697,True,True,True
25219804,SENAI - SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,2504009,-7.269204897,-35.8875589,True,True,False
25233807,ESCOLA EDUCATIVA ARTE INFANTIL,2504009,-7.22506672,-35.92603053,True,True,False
25234803,ESCOLA DE ENSINO FUNDAMENTAL ERNESTO BARROS,2504009,-7.23054899,-35.92179279,True,True,False
25245945,ESCOLA MONTE LIBANO,2504009,-7.252876,-35.91181,True,False,True
25251945,EEEFM ZULEIDE CAVALCANTE PORTO,2504009,-7.25240312,-35.89588384,True,False,False
25254936,INSTITUTO JOAO DIONISIO NETO,2504009,-7.24170392,-35.9117764,True,True,False
25260928,EDUCANDARIO RAIO DE LUZ,2504009,-7.22975278,-35.90548644,False,False,False
25268937,O MUNDO COLORIDO DA CRIANCA,2504009,-7.25462834,-35.91103952,True,True,False
25294920,LUCIA LINDOLFO DE FREITAS,2504009,-7.249484,-35.92249,True,False,True
25296922,ESCOLA MOTIVACAO,2504009,-7.252709772,-35.92026349,True,False,True
25072404,EEEFM RUBENS DUTRA SEGUNDO,2504009,-7.271548333,-36.09744,False,False,False
25074326,EMEIF FELIX ARAUJO,2504009,-7.229044433,-35.87673048,True,True,True
25074571,EMEF LIONS PRATA,2504009,-7.234503441,-35.8753758,True,True,True
25076205,EMEIF ALMIRANTE TAMANDARE,2504009,-7.2761436,-36.0365825,False,True,True
25076213,EMEIF ANTONIO TELHA,2504009,-7.271630173,-36.09615319,True,False,True
25076221,EMEIF JOAO FRANCISCO DA MOTA,2504009,-7.254372,-35.9778234,False,False,False
25076230,EMEIF MANOEL JOAQUIM DE AGUIAR,2504009,-7.2972931,-36.0568538,False,False,False
25076256,EMEIF NOSSA SRA DO PERPETUO SOCORRO,2504009,-7.26843157,-36.0024726,True,False,False
25117955,COLEGIO MOTIVA LTDA - EPP,2504009,-7.239118642,-35.88151488,True,True,False
25130366,CENTRO EDUCACIONAL DA CRIANCA,2504009,-7.23379565,-35.87658304,False,False,False
25071238,CM NILA DUNDA,2504009,-7.3059206,-35.787196,True,True,True
25071394,ECI MONSENHOR SALES,2504009,-7.306044786,-35.78269098,True,False,False
25073761,EMEIF MARIA DA LUZ,2504009,-7.26072979,-35.80798415,True,True,False
25076280,EMEIF IRACEMA PIMENTEL,2504009,-7.31399385,-35.82401968,True,True,False
25076434,EMEF CAP SEVERIANO FABIO DA SILVA AMORIM,2504009,-7.2863397,-35.72662744,False,False,False
25076442,EMEIF JOSE ANTONIO RODRIGUES,2504009,-7.29749958,-35.72114101,False,False,False
25076485,EMEIF VER ANTONIO JOSE RODRIGUES,2504009,-7.30838039,-35.74874903,False,False,False
25076493,EMEIF CICERO CORREIA DE MENESES,2504009,-7.30866,-35.77474977,True,True,False
25076515,EMEF JOSE GOMES FILHO,2504009,-7.31399556,-35.82400753,False,False,False
25130625,ESCOLA INFANTIL CANTINHO DO SABER,2504009,-7.30558353,-35.77394648,True,True,False
25130633,EMEF PROFA LAURA MENEZES DE AMORIM,2504009,-7.30553053,-35.77823106,True,True,True
25152815,EEEM ISABEL RODRIGUES DE MELO,2504009,-7.30547366,-35.78011773,False,False,False
25259920,CENTRO EDUCACIONAL CONSTRUIR,2504009,-7.306191963,-35.77675021,True,False,True
25071246,CM KARINE DA SILVA,2504009,-7.18478433,-35.9865145,True,True,False
25076590,ECI JOSE MIGUEL LEAO,2504009,-7.18544759,-35.98547937,True,False,False
25076884,EMEIF GABRIEL SOARES,2504009,-7.2239242,-35.8886704,False,False,False
25076892,EMEIF INACIO LUIZ DE LIMA,2504009,-7.235433333,-35.97632167,False,False,False
25076922,EMEIF PROF PEDRO OTAVIO,2504009,-7.179859106,-36.01875824,True,True,True
25076930,EMEIF SAO CLEMENTE,2504009,-7.184824644,-35.98481293,True,True,False
25077023,EMEIF LUIS JUVINO GOMES,2504009,-7.1764198,-35.9801235,True,True,False
25077031,ESCOLA MUNICIPAL PINHEIRO GUEDES,2504009,-7.24012143,-35.87901118,False,False,False
25077040,EMEIF PROF LUIZ GIL,2504009,-7.220173446,-35.99797304,False,False,False
25077058,EMEIF PROF MAURO LUNA,2504009,-7.20092639,-35.95288775,True,False,False
25077066,EMEF ANTONIO ALVES DE ARAUJO,2504009,-7.1712565,-35.9990083,False,True,True
25121260,CENTRO EDUCACIONAL CRIATIVO,2504009,-7.17994,-35.98123667,True,True,False
25124315,CENTRO EDUCACIONAL ARTE E VIDA,2504009,-7.179223333,-35.98129833,True,True,True
25127519,AECAD - ASSOCIACAO DE EDUCACAO E CULTURA ALFREDO DANTAS,2504009,-7.21838492,-35.88523619,True,True,False
25139207,CM VANEUZA RODRIGUES,2504009,-7.1754796,-35.9971137,False,False,True
25148800,EMEIF MARIA SALOME ALVES DOS SANTOS,2504009,-7.1733342,-35.9793445,True,True,True
25087304,ECI E E M JOSE WILSON DE ALBUQUERQUE MELO,2504033,-6.911211088,-35.16750874,True,True,False
25087312,EMEFM DEP JOAO FERNANDES DE LIMA,2504033,-6.9220912,-35.1737604,True,True,True
25087347,ESC MUL JOAQUIM HERMINIO DOS SANTOS,2504033,-6.8938008,-35.1934366,True,True,True
25112171,ESC MUL INDUSTRIAL INFANTIL MANOEL FERNANDES DE LIMA,2504033,-6.9124434,-35.1688009,True,False,True
25114123,ESC MUL FRANCISCO BEZERRA DA COSTA,2504033,-6.9048234,-35.1871413,True,True,True
25130218,EMEIEF PROFESSORA BEATRIZ SILVA DO NASCIMENTO,2504033,-6.9198189,-35.1738911,True,False,True
25239902,EPEIF CENTRO EDUCACIONAL MANOEL BENTO,2504033,-6.925252,-35.17261,False,False,False
25116037,ESC MUL PROFA EUNICE ALVES DOS SANTOS,2504033,-6.8949578,-35.1894687,True,True,True
25054490,ECI CEL SERVELIANO DE FARIAS CASTRO,2504074,-7.727566667,-36.49361333,True,False,False
25054554,EMEIEF SOTER CORREIA NEVES,2504074,-7.764755962,-36.54840608,False,False,True
25054562,EMEIEF EMILIANO PEREIRA DE ARAUJO,2504074,-7.653720975,-36.4578195,True,False,True
25054570,EMEIEF JOAO JOSE DE ALCANTARA,2504074,-7.862631362,-36.51100821,True,False,True
25054589,EMEIEF JOAQUIM GALDINO SANTIAGO,2504074,-7.716150689,-36.56761657,True,False,True
25054651,EMEIEF JOAO ANTONIO DE SOUSA,2504074,-7.711739796,-36.54904814,True,True,True
25101444,EMEIEF AMARO VICENTE DE SOUSA,2504074,-7.880964722,-36.54424195,False,False,False
25109430,CRECHE ESCOLA MUNICIPAL SAO PEDRO,2504074,-7.73099131,-36.49798642,True,True,True
25123823,ESCOLA ECOLOGICA ALICE JORGE DA SILVA,2504074,-7.727849185,-36.4941662,True,True,True
25009192,ECI JOEL PEREIRA DA SILVA,2504108,-7.040207908,-38.34636622,True,True,True
25009370,EMEF GALDINO ANTONIO DA SILVA,2504108,-7.040118305,-38.34469412,True,True,True
25009389,EMEF ALFREDO CAVALCANTE,2504108,-7.037543133,-38.3445859,True,True,True
25009419,EMEIF JOSE GOMES,2504108,-7.042459,-38.35855,False,False,False
25060619,EMEIF PEDRO SILVINO BEZERRA,2504157,-6.80686603,-35.83149645,True,True,True
25060686,EMEIF JANUARIO FERREIRA DE SOUZA,2504157,-6.754347081,-35.86290412,True,False,True
25060872,EMEF FERNANDO MACENA DA SILVA,2504157,-6.78110301,-35.81777692,True,True,True
25060961,EMEF MARIA DE LOURDES SILVA,2504157,-6.78026531,-35.81814746,True,True,True
25110780,ECI PROFESSORA BEATRIZ MARIA DE ABREU,2504157,-6.781011,-35.81761,True,True,False
25124811,EMEI ARTHUR DA COSTA PAULO,2504157,-6.78169296,-35.81312861,True,False,True
25131052,CRECHE MUNICIPAL PROFESSORA MARIA SERGIO DE MORAIS TEODOSIO,2504157,-6.7843075,-35.81598097,True,True,True
25024175,ECIT INACIO DA CATINGUEIRA,2504207,-7.1271259,-37.6062177,False,False,False
25024353,EMEF - MARIA CELESTE PIRES LEITE,2504207,-7.127469915,-37.60889675,True,True,True
25024450,CENTRO DE REFERENCIA EM EDUCACAO DE JOVENS E ADULTOS TIBURCIO JOSE DE SOUSA,2504207,-7.127880635,-37.60866548,True,True,True
25024477,EM PRE ESCOLAR JOAO LUIZ DE ABREU JUNIOR,2504207,-7.1273795,-37.6087093,False,True,True
25127675,CRECHE MUNICIPAL PROFESSORA MARIA MADALENA MONTENEGRO PIRES,2504207,-7.1246558,-37.6072101,True,True,False
25001744,C EDUC DE APERFEICOAMENTO DE CATOLE,2504306,-6.347655,-37.74873,True,True,True
25001760,CENTRO DE ENS FUND LUZIA MAIA,2504306,-6.3439185,-37.7527643,True,True,True
25001795,COLEGIO TECNICO DOM VITAL,2504306,-6.347303,-37.74524,True,True,True
25001817,EDUCANDARIO JOAO AGRIPINO FILHO,2504306,-6.346956,-37.74614,True,True,False
25001825,EEEM ESC AGROTECNICA DO CAJUEIRO CAMPUS IV - UEPB,2504306,-6.352409,-37.7247,True,True,True
25001833,ECIT OBDULIA DANTAS,2504306,-6.3492656,-37.7479803,True,True,False
25001868,EEEF JOAQUIM VALDEVINO DE LIMA,2504306,-6.413472,-37.74686,False,False,False
25001906,ECI JOAO SUASSUNA,2504306,-6.34662852,-37.74644327,True,True,False
25001914,EEEF SERGINA LAURA DANTAS,2504306,-6.33733,-37.7450865,False,False,False
25002023,EMPG ABDON JOSE DE OLIVEIRA,2504306,-6.35017,-37.76467,True,False,False
25002139,EMPG DE JENIPAPEIRO,2504306,-6.284215,-37.67872,True,False,False
25002147,EMPG DE MAPIRUNGA,2504306,-6.323992,-37.67769,True,False,False
25002171,ESC MUL LEONILDA DE FREITAS,2504306,-6.408701,-37.78469,True,False,False
25002198,EMPG PROFESSORA CATARINA DE SOUSA MAIA,2504306,-6.331951716,-37.74169891,True,True,True
25002201,EMPG DES MANOEL M DE VASCONCELO,2504306,-6.227606,-37.65758,True,False,False
25002260,EMPG PE CANDIDO DE A BARRETO,2504306,-6.35661,-37.71322,True,False,False
25002279,EMPG ANTONIO GOMES,2504306,-6.352841,-37.74845,True,False,False
25002317,EMPG MANOEL VIEIRA DE LIMA,2504306,-6.43082634,-37.76797284,True,True,False
25104730,CRECHE CAIC ROMULO MAIA LEOPOLDINO,2504306,-6.3474104,-37.7562109,True,True,False
25126997,CRECHE MUNICIPAL TEREZINHA PEREIRA NUNES,2504306,-6.333928,-37.7441695,True,True,True
25128388,IFPB - CAMPUS CATOLE DO ROCHA,2504306,-6.34091022,-37.75555133,True,True,True
25002376,EEEF FABIO MARIZ MAIA,2504306,-6.24372,-37.72841667,False,False,False
25002392,EMPG VARZEA DO TAPUIO,2504306,-6.229685,-37.68828,True,False,False
25052802,ECI FELIX ARAUJO,2504355,-7.41835653,-36.0204687,False,False,False
25052853,GRUPO ESCOLAR JOSE CABRAL DE SOUSA FILHO,2504355,-7.416272794,-36.0367802,False,True,True
25052861,GRUPO ESCOLAR BELARMINO PERES DA SILVA,2504355,-7.396567556,-36.04546547,True,False,True
25052934,GRUPO ESCOLAR JOAQUIM BARBOSA,2504355,-7.4571137,-36.0284421,True,True,True
25102860,UNIDADE MISTA MARIA DUARTE DA COSTA,2504355,-7.46671068,-36.05640754,True,True,True
25106678,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL ANTONIO TROVAO DE MELO,2504355,-7.418092696,-36.02069341,True,True,True
25123653,EDUCANDARIO LUZINETE BARBOSA,2504355,-7.417481176,-36.02080642,True,True,True
25129554,CRECHE MUNICIPAL MARIA DO SOCORRO NUNES DA CRUZ,2504355,-7.417954416,-36.02092705,True,True,True
25285920,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL MARIA VERISSIMO DE SOUSA,2504355,-7.418111489,-36.02132576,True,True,True
25027930,ECIT MAESTRO JOSE SIQUEIRA,2504405,-7.5582783,-38.5056458,False,False,False
25027999,EEEF CALULA LEITE,2504405,-7.5534726,-38.5058388,True,True,False
25028022,EEEF JOSE LEITE,2504405,-7.5592132,-38.5081863,True,False,True
25028065,EEEM NOSSA SENHORA DE FATIMA,2504405,-7.5592367,-38.5147161,False,False,False
25028251,EMEF SEVERINO JOSE DOS SANTOS,2504405,-7.587907109,-38.46578336,False,False,False
25028260,EMEF VILEMAR PEREIRA XAVIER,2504405,-7.5521402,-38.4971788,True,False,False
25028332,EMEF MANOEL PEREIRA DE BRITO,2504405,-7.532853512,-38.49573283,True,False,False
25028375,EMEF ANTONIO MANOEL BEZERRA,2504405,-7.452793512,-38.51548729,True,False,False
25028383,EMEF ANTONIO XAVIER MARTINS,2504405,-7.617546231,-38.47037028,False,False,False
25028677,EMEF EPITACIO DE SA RAMALHO,2504405,-7.5565333,-38.5961183,False,False,False
25028693,EMEF HOZANO MIGUEL DE SOUSA,2504405,-7.402702672,-38.47908486,True,True,True
25028707,EMEF JOAO LOPES DE SOUSA,2504405,-7.343770727,-38.55043623,False,False,False
25028774,EMEF MAJO OTONI RANGEL,2504405,-7.54168238,-38.57196129,False,False,False
25028812,EMEF DO SITIO CHICO VAQUEIRO,2504405,-7.520825,-38.65466,False,False,False
25028871,EMEF JOSE ANTONIO DA COSTA,2504405,-7.499554097,-38.62707985,False,False,False
25028880,EMEF JOSE MARIANO DE SOUSA,2504405,-7.475696853,-38.53824693,False,False,False
25028898,EMEF MARIA DO CARMO DINIZ LIRA,2504405,-7.43196507,-38.52238527,False,False,False
25028901,EMEF MANOEL MARTINS,2504405,-7.552407403,-38.56444633,False,False,False
25028910,EMEF PROFESSOR JOSE RAIMUNDO DE SOUSA NETO - PADRE ZE,2504405,-7.558835,-38.51714,True,True,False
25029010,EMEF ANTONIO CAZUZA,2504405,-7.529254071,-38.64324518,False,False,False
25029088,EMEF JOAO TOMAZ DE ALMEIDA,2504405,-7.396946358,-38.44319313,False,False,False
25029100,EMEF DOMINGOS MACARIO RAMOS,2504405,-7.4786832,-38.62187586,False,False,False
25029223,ESC MUN MARTINHO FURTADO DE FREITAS,2504405,-7.497385028,-38.48852581,False,False,False
25029428,EMEF JOAQUIM NUTO DE FIGUEIREDO,2504405,-7.465706295,-38.59847576,False,False,False
25029444,ESC MUL MANOEL MARTINS DE MORAIS,2504405,-7.550714593,-38.62314379,False,False,False
25029452,EMEF MANOEL PEDRO DO NASCIMENTO,2504405,-7.584088356,-38.5564339,False,False,False
25029541,INSTITUTO JOAO SIQUEIRA DE FIGUEIREDO,2504405,-7.561155604,-38.50395425,True,True,True
25103049,EMEF MARIA IDALINA FERNANDES,2504405,-7.568840585,-38.46415895,False,False,False
25114220,EMEF ANA FIGUEIREDO,2504405,-7.433967884,-38.54502663,False,False,False
25114239,EMEF RAIMUNDA LEITE SOBRINHA,2504405,-7.55672651,-38.50514723,True,True,True
25117378,EMEF FRANCISCO DE OLIVEIRA BRAGA,2504405,-7.551376135,-38.50896148,True,False,False
25117386,EMEF MARTINHO FURTADO DE LACERDA,2504405,-7.470322042,-38.53965785,True,False,False
25117408,EMEF DE TRAVESSAO,2504405,-7.441242202,-38.49648141,False,False,False
25117432,CRECHE MUN FABIOLA MICHELLE XAVIER EVANGELISTA,2504405,-7.559253196,-38.5075731,True,True,False
25128825,COLEGIO DIVINO PAI ETERNO - CDPE,2504405,-7.55506784,-38.5060018,False,False,True
25129171,EMEI FRANCISCA SOARES LACERDA - DONA CHICOLA,2504405,-7.5559817,-38.504835,True,False,False
25028782,EMEF ARLINDO BATISTA PALITOT,2504405,-7.354729185,-38.41562035,True,False,False
25013840,ECIT DOUTOR TRAJANO PIRES DA NOBREGA,2504504,-6.9066043,-37.5943953,True,True,False
25013866,EEEF DR JOSE QUEIROGA,2504504,-6.91115,-37.59881,False,False,False
25013890,GR ESC MUL FRANCISCO BARBOSA DOS SANTOS,2504504,-6.882881,-37.656,True,False,True
25014102,GR ESC MUNICIPAL DINAMERICA DE SA CAVALC,2504504,-6.887163,-37.58401,False,False,False
25014145,GR ESC MUL MANOEL PAULINO DE ARAUJO,2504504,-6.805555,-37.60833,False,False,False
25014170,ESC MUL SEBASTIAO ALVES DE LIMA,2504504,-6.9056307,-37.5996504,True,True,True
25091867,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL ALFREDO RODRIGUES DOS SANTOS - FLOR DE MANGABA,2504603,-7.267801263,-34.8474772,False,False,False
25091875,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL JERANIL LUNDGREN - FLOR DO MAR,2504603,-7.285312191,-34.80346056,False,False,False
25091883,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL NOEMIA ALVES - FLOR DE CONDE,2504603,-7.262314344,-34.90635437,False,False,False
25091913,EMEF GOV PEDRO GONDIM,2504603,-7.26142888,-34.90662175,False,True,True
25091956,EMEIEF MARIA DA PENHA ACCIOLY,2504603,-7.266978999,-34.89680219,False,False,False
25091964,EMEIEF ANTONIO BENTO DA SILVA,2504603,-7.248094529,-34.83233118,True,True,True
25091972,EMEF ANTONIO RAIMUNDO DOS SANTOS,2504603,-7.227777718,-34.91018817,True,False,True
25092006,EMEIEF BENEDITO ROBERTO DA PAIXAO,2504603,-7.248426285,-34.86517492,True,True,True
25092022,EMEIEF ANTONIO DE SOUSA SANTOS,2504603,-7.307343185,-34.89620665,True,False,False
25092030,EMEIEF JOAO GOMES RIBEIRO,2504603,-7.254901724,-34.90346471,True,True,True
25092049,EMEIEF MANOEL PAULINO,2504603,-7.245081947,-34.92846482,True,True,True
25092057,EMEIEF DR ABELARDO ALVES DE AZEVEDO,2504603,-7.264832142,-34.92036179,True,True,True
25092065,EMEIEF OVIDIO TAVARES DE MORAIS,2504603,-7.233871948,-34.86533593,False,False,False
25092073,EMEIEF JOAO CARNEIRO DA SILVA,2504603,-7.323184479,-34.86763861,False,True,True
25092111,EEEM PROFESSOR JOAO DA CUNHA VINAGRE,2504603,-7.2608003,-34.9086859,True,False,False
25092120,EMEIEF PROFESSORA NOEMIA ALVES DE SOUZA,2504603,-7.260486335,-34.90819705,True,True,True
25092146,EMEIEF JOSE ALBINO PIMENTEL,2504603,-7.267597415,-34.84730571,True,True,True
25092154,EMEIEF MARINO ELEOTERIO DO NASCIMENTO PRF MARIO,2504603,-7.262377124,-34.81967929,False,False,False
25092162,EMEIEF CORONEL JOCA VIRIATO,2504603,-7.290665,-34.916495,False,False,False
25092189,EMEIEF MARIA EUNICE DO EGITO SOUZA,2504603,-7.271248698,-34.87499499,True,True,True
25092235,EMEIEF EJA DEPUTADO JOSE MARIZ,2504603,-7.286716327,-34.80411007,True,True,True
25106007,EMEIEF REGINALDO CLAUDINO DE SALES,2504603,-7.302021179,-34.82464372,True,True,True
25115618,ECIT ILZA DE ALMEIDA RIBEIRO,2504603,-7.2560173,-34.9065054,False,False,False
